,Timestep,Neural,Maximum,Greedy,Lazy,e-Neural,greedy
0,1.0,0.728696111,0.727124443,0.730041327,0.729941378,0.680625204,
1,2.0,1.446718015,1.405292128,1.444835552,1.456607045,1.356752439,
2,3.0,2.145243088,2.06921701,2.110158112,2.15441715,2.018103431,
3,4.0,2.800010796,2.659826458,2.737131638,2.821932111,2.638399322,
4,5.0,3.425198143,3.232213493,3.295014145,3.471094401,3.217918191,
5,6.0,4.008085024,3.796777309,3.818645503,4.059136818,3.81500247,
6,7.0,4.604431034,4.270522571,4.322658644,4.640451215,4.321265749,
7,8.0,5.150594541,4.729200743,4.782360811,5.198074477,4.812461761,
8,9.0,5.714850521,5.244484696,5.238626422,5.740658842,5.304407646,
9,10.0,6.309006708,5.709568278,5.735775566,6.274545738,5.778038774,
10,11.0,6.848215982,6.166121001,6.198031945,6.835045027,6.197810958,
11,12.0,7.403098465,6.622588708,6.63168943,7.368602628,6.650229739,
12,13.0,7.980096119,7.043423024,7.07720258,7.916070643,7.085965964,
13,14.0,8.520045416,7.492808623,7.494685586,8.48271931,7.59517221,
14,15.0,9.073602294,8.06208047,8.055916319,9.038242284,8.037093257,
15,16.0,9.647520489,8.655214028,8.547515785,9.594720646,8.524575935,
16,17.0,10.20199391,9.188403722,9.030451288,10.17036374,9.082017319,
17,18.0,10.79487232,9.772730726,9.549065372,10.77789128,9.648492274,
18,19.0,11.41802127,10.3141782,10.11210129,11.39356131,10.11597183,
19,20.0,12.05932798,10.89150495,10.7050929,12.03880585,10.74739886,
20,21.0,12.70974203,11.29290708,11.11121089,12.6916383,11.41524589,
21,22.0,13.40258877,11.81036859,11.73084915,13.35992828,11.96985617,
22,23.0,14.10685809,12.41063624,12.22017083,14.05575139,12.4961629,
23,24.0,14.80906442,12.82151253,12.78815375,14.75911264,13.23744196,
24,25.0,15.52673368,13.4845025,13.38980917,15.47656487,13.88282913,
25,26.0,16.26237794,14.10503836,13.99527008,16.22276107,14.5783301,
26,27.0,17.01783084,14.50596489,14.62869222,16.98290097,15.18646465,
27,28.0,17.78566313,15.15954781,15.25430834,17.76680276,15.7227031,
28,29.0,18.56970699,15.71510301,15.8321831,18.56056168,16.25872074,
29,30.0,19.38263134,16.2604237,16.38338558,19.35258697,16.75919465,
30,31.0,20.19364055,16.86560996,16.94008002,20.17208903,17.37930243,
31,32.0,21.02715496,17.38906834,17.43044141,21.00454443,18.01680822,
32,33.0,21.87049741,17.96264286,17.93250648,21.84435986,18.53548473,
33,34.0,22.71996659,18.58095941,18.52951881,22.69130172,19.09794665,
34,35.0,23.58215139,19.25480894,19.40791046,23.55634044,19.70888498,
35,36.0,24.44707002,19.94807169,19.93643448,24.42541985,20.41287411,
36,37.0,25.31640296,20.48667899,20.50769728,25.29339015,20.99571017,
37,38.0,26.19664729,20.96216081,21.04315347,26.16817082,21.69374991,
38,39.0,27.07711153,21.37617668,21.70426109,27.05204128,22.28401964,
39,40.0,27.96559261,21.81745383,22.1077463,27.93197056,22.9497868,
40,41.0,28.85620881,22.24236157,22.6684078,28.82108397,23.6687435,
41,42.0,29.75146458,22.84443149,23.27562981,29.71273654,24.42823024,
42,43.0,30.64728515,23.31284511,23.79789266,30.60796487,25.01969329,
43,44.0,31.54559925,23.72130922,24.16932532,31.50051746,25.49817355,
44,45.0,32.44637253,24.36335386,24.56631844,32.39951215,25.86428541,
45,46.0,33.34709117,24.70128665,25.14585297,33.30203523,26.27669536,
46,47.0,34.24903812,25.06645857,25.45701655,34.20281377,26.71891796,
47,48.0,35.15207585,25.58085023,25.7316367,35.10755637,27.23374527,
48,49.0,36.05331471,25.90446877,26.06493906,36.01246681,27.65727843,
49,50.0,36.959191,26.18656039,26.51794632,36.91914797,28.11207885,
50,51.0,37.8658968,26.61621369,26.94475119,37.8266961,28.65443464,
51,52.0,38.77258613,27.00219462,27.3112842,38.73504473,29.26946521,
52,53.0,39.67818679,27.41859158,27.59510067,39.64413395,29.63577633,
53,54.0,40.5869451,27.83617372,27.88784222,40.55390964,30.05965517,
54,55.0,41.49632141,28.13470177,28.53147971,41.46432282,30.4955015,
55,56.0,42.40501213,28.41655211,28.86723321,42.37532902,31.10906182,
56,57.0,43.31547456,28.78368437,29.31471284,43.28688779,31.52600383,
57,58.0,44.22644022,29.08390163,29.66631277,44.19896228,32.13036321,
58,59.0,45.13787661,29.19653908,30.18888563,45.11151882,32.45893865,
59,60.0,46.04975396,29.47268864,30.63339488,46.02452662,32.88836434,
60,61.0,46.96204495,29.78692024,30.99491128,46.93795741,33.43768375,
61,62.0,47.87472448,29.9952424,31.17127801,47.85178528,33.86419719,
62,63.0,48.78776942,30.22663318,31.49055455,48.76598635,34.86025005,
63,64.0,49.70115842,30.45690115,31.6748424,49.68053864,35.28245625,
64,65.0,50.6148718,30.6970606,32.1261529,50.59542184,35.64752633,
65,66.0,51.52889131,30.87518196,32.44164267,51.51061718,36.30302246,
66,67.0,52.44320007,31.13414116,32.68189731,52.4261073,36.49910792,
67,68.0,53.35778239,31.4710998,33.0069906,53.34187607,36.96414797,
68,69.0,54.27262373,31.95819276,33.2480877,54.25790854,37.12389116,
69,70.0,55.18771051,32.16649822,33.4248093,55.17419081,37.2812706,
70,71.0,56.10303014,32.32760907,33.62776153,56.09070991,37.85637189,
71,72.0,57.01857083,32.62369201,33.9568971,57.00745379,38.20012392,
72,73.0,57.93432159,32.85359418,34.34247276,57.92441119,38.66724864,
73,74.0,58.85027215,33.09144475,34.46129694,58.84157158,38.95062099,
74,75.0,59.76641289,33.32153557,34.6871502,59.75892511,39.34510178,
75,76.0,60.68273481,33.40573183,34.7808411,60.67646257,39.79490902,
76,77.0,61.59922944,33.58194081,34.91464284,61.59417533,40.16947843,
77,78.0,62.51588887,33.81491159,35.08088994,62.51205527,40.56104169,
78,79.0,63.43270563,34.07741866,35.11237618,63.43009477,40.95974488,
79,80.0,64.34967272,34.45927656,35.2909249,64.34828669,41.66501903,
80,81.0,65.26678353,34.6556629,35.34796021,65.26662429,42.06898225,
81,82.0,66.18403185,34.86190363,35.39940171,66.18510121,42.52459444,
82,83.0,67.1014118,35.09021742,35.49206832,67.10371147,43.13877695,
83,84.0,68.01891785,35.22001649,35.56855475,68.02244944,43.46493603,
84,85.0,68.93654477,35.52524775,35.73902411,68.94130977,43.8423563,
85,86.0,69.85428762,35.68579114,35.9186928,69.86028743,44.05646174,
86,87.0,70.7721417,35.85570197,36.01272019,70.77937766,44.43583486,
87,88.0,71.6901026,36.18914178,36.20208678,71.69857595,44.65111652,
88,89.0,72.60816611,36.32128904,36.67783954,72.61787801,45.07322717,
89,90.0,73.52632825,36.45735661,36.86789883,73.53727981,45.53942773,
90,91.0,74.44458525,36.66729032,37.04859532,74.4567775,45.99939265,
91,92.0,75.3629335,36.9120943,37.34204957,75.37636743,46.33139224,
92,93.0,76.28136962,36.97343685,37.53699165,76.29604614,46.52063609,
93,94.0,77.19989035,37.09292173,37.69674154,77.21581033,46.86708641,
94,95.0,78.1184926,37.20869991,37.81785367,78.13565687,46.87312517,
95,96.0,79.03717346,37.32647668,38.01619292,79.05558278,47.10626975,
96,97.0,79.95593011,37.35553288,38.17498261,79.97558523,47.34654301,
97,98.0,80.87475989,37.58721843,38.29763879,80.8956615,47.53817204,
98,99.0,81.79366026,37.75178975,38.38158574,81.81580902,47.82428208,
99,100.0,82.7126288,37.81807844,38.59071725,82.73602532,47.92287315,
100,101.0,83.63166319,38.08028164,38.67756494,83.65630807,48.27434854,
101,102.0,84.55076121,38.13869977,38.75405619,84.576655,48.40738716,
102,103.0,85.46992076,38.33746652,38.91867109,85.497064,48.75369536,
103,104.0,86.38913981,38.38713462,39.05094892,86.41753299,48.99032582,
104,105.0,87.30841643,38.5235884,39.13787402,87.33806004,49.36320181,
105,106.0,88.22774877,38.57867153,39.3642628,88.25864325,49.35281764,
106,107.0,89.14713505,38.61423042,39.47292276,89.17928084,49.62019059,
107,108.0,90.06657358,38.78877002,39.65252027,90.09997109,49.64312501,
108,109.0,90.98606273,38.99610291,39.67944278,91.02071234,49.65550348,
109,110.0,91.90560094,39.04945201,40.03141979,91.94150302,49.93120534,
110,111.0,92.82518671,39.10452983,40.12087836,92.86234162,50.10010597,
111,112.0,93.74481861,39.28818109,40.30532361,93.78322668,50.34681779,
112,113.0,94.66449526,39.32829598,40.37254335,94.70415681,51.03700618,
113,114.0,95.58421532,39.52732466,40.45797462,95.62513066,51.28372775,
114,115.0,96.50397754,39.68440391,40.58896497,96.54614694,51.50331082,
115,116.0,97.42378068,39.92188863,40.63879451,97.46720443,51.50774224,
116,117.0,98.34362356,40.00079632,40.87443564,98.38830193,51.57400436,
117,118.0,99.26350506,40.19272888,41.01231986,99.3094383,51.55698332,
118,119.0,100.1834241,40.21938044,41.21607444,100.2306124,51.62727081,
119,120.0,101.1033796,40.27739711,41.22634788,101.1518233,51.79948536,
120,121.0,102.0233706,40.25946542,41.30327716,102.0730698,51.81996139,
121,122.0,102.943396,40.33121005,41.34165882,102.994351,51.94693511,
122,123.0,103.8634551,40.36789767,41.58946612,103.915666,52.04280546,
123,124.0,104.7835467,40.44917357,41.87357056,104.8370138,52.23498562,
124,125.0,105.7036702,40.46974083,42.04233015,105.7583936,52.63948468,
125,126.0,106.6238246,40.62845128,42.11345718,106.6798045,53.0593726,
126,127.0,107.5440091,40.69746967,42.24177045,107.6012457,53.26086736,
127,128.0,108.4642229,40.81512847,42.22345007,108.5227163,53.38980322,
128,129.0,109.3844654,40.83248018,42.27619181,109.4442158,53.5338153,
129,130.0,110.3047357,40.88791149,42.32701935,110.3657432,53.76642095,
130,131.0,111.2250331,40.93237759,42.47499553,111.2872979,53.87891991,
131,132.0,112.145357,40.97947622,42.54645314,112.2088792,53.86080258,
132,133.0,113.0657067,41.06834715,42.71010922,113.1304864,53.91987491,
133,134.0,113.9860816,41.17910606,42.76360306,114.052119,53.96876853,
134,135.0,114.906481,41.33516927,43.20351174,114.9737762,53.96972879,
135,136.0,115.8269044,41.38518724,43.23478406,115.8954574,54.09078935,
136,137.0,116.7473512,41.41904902,43.22509644,116.8171622,54.19197483,
137,138.0,117.6678208,41.42852083,43.19436068,117.7388899,54.22555983,
138,139.0,118.5883126,41.56749865,43.27212381,118.6606399,54.32333126,
139,140.0,119.5088262,41.62272027,43.43749907,119.5824118,54.39418196,
140,141.0,120.429361,41.68737042,43.54852607,120.504205,54.67750489,
141,142.0,121.3499166,41.82538025,43.55954598,121.426019,54.67277146,
142,143.0,122.2704925,41.8551311,43.65863653,122.3478535,54.91218276,
143,144.0,123.1910881,41.86006897,43.69641507,123.2697077,55.06617754,
144,145.0,124.1117032,41.86685208,43.72967844,124.1915815,55.16594037,
145,146.0,125.0323371,41.99184333,43.7153506,125.1134742,55.29861737,
146,147.0,125.9529896,42.08680289,43.69055238,126.0353855,55.37673346,
147,148.0,126.8736601,42.1950632,43.75616181,126.957315,55.5957125,
148,149.0,127.7943483,42.30859783,43.76952559,127.8792622,55.81278666,
149,150.0,128.7150539,42.35459211,43.79909895,128.8012267,55.97958267,
150,151.0,129.6357763,42.48937977,43.91423573,129.7232083,56.14195217,
151,152.0,130.5565153,42.52630107,43.97085226,130.6452065,56.1651026,
152,153.0,131.4772706,42.50729735,44.0080406,131.567221,56.37406176,
153,154.0,132.3980417,42.59755463,44.07240115,132.4892514,56.46228689,
154,155.0,133.3188283,42.64575164,44.10885218,133.4112973,56.42408341,
155,156.0,134.2396302,42.6571161,44.14921899,134.3333585,56.41208975,
156,157.0,135.1604469,42.7613602,44.18681598,135.2554347,56.38080993,
157,158.0,136.0812782,42.78598561,44.22118288,136.1775255,56.52898573,
158,159.0,137.0021238,42.80989088,44.2166794,137.0996306,56.6508275,
159,160.0,137.9229834,42.92275187,44.21803554,138.0217498,57.02728344,
160,161.0,138.8438568,42.96583243,44.28895606,138.9438827,57.21570977,
161,162.0,139.7647435,42.93711612,44.29348145,139.8660291,57.27880912,
162,163.0,140.6856434,42.9730625,44.28825632,140.7881887,57.28048726,
163,164.0,141.6065562,43.11424336,44.41056498,141.7103612,57.37203186,
164,165.0,142.5274817,43.27037669,44.43684452,142.6325464,57.32253719,
165,166.0,143.4484196,43.30595087,44.46822705,143.5547441,57.38128246,
166,167.0,144.3693696,43.40545813,44.48040714,144.4769539,57.51628059,
167,168.0,145.2903316,43.49699662,44.51594199,145.3991757,57.4523553,
168,169.0,146.2113053,43.51127486,44.52578017,146.3214093,57.657335,
169,170.0,147.1322904,43.59511423,44.63079526,147.2436543,57.68324454,
170,171.0,148.0532869,43.6108316,44.71137358,148.1659107,57.66242517,
171,172.0,148.9742943,43.5968212,44.76139825,149.0881781,57.65456265,
172,173.0,149.8953126,43.58921221,44.89725474,150.0104564,57.63033805,
173,174.0,150.8163415,43.67531719,45.05599846,150.9327453,57.73924159,
174,175.0,151.7373809,43.71301662,45.06991672,151.8550447,57.85106825,
175,176.0,152.6584306,43.8045808,45.12287992,152.7773544,57.98727901,
176,177.0,153.5794903,43.86400913,45.18710815,153.6996741,58.10496973,
177,178.0,154.5005598,43.87270823,45.14248399,154.6220038,58.10602505,
178,179.0,155.4216391,43.86215938,45.15327323,155.5443432,58.18219156,
179,180.0,156.3427279,43.88000332,45.13484255,156.4666921,58.25715996,
180,181.0,157.2638261,43.88553322,45.18577152,157.3890504,58.54230626,
181,182.0,158.1849334,44.30373217,45.26077564,158.311418,58.63033016,
182,183.0,159.1060498,44.2960378,45.24838859,159.2337945,58.68292183,
183,184.0,160.0271751,44.40033096,45.2170658,160.15618,58.7876021,
184,185.0,160.9483091,44.48507683,45.2371825,161.0785742,58.92243282,
185,186.0,161.8694516,44.46752471,45.21550568,162.000977,58.97345341,
186,187.0,162.7906026,44.61504972,45.35380295,162.9233882,59.01855658,
187,188.0,163.7117619,44.71065622,45.321216,163.8458077,59.03431868,
188,189.0,164.6329293,44.71876526,45.3593853,164.7682354,59.08572058,
189,190.0,165.5541046,44.73916511,45.42699765,165.690671,59.16839069,
190,191.0,166.4752879,44.7301894,45.62279476,166.6131146,59.15176788,
191,192.0,167.3964789,44.81374641,45.67225421,167.5355658,59.32721561,
192,193.0,168.3176774,44.93640332,45.72776343,168.4580247,59.38693799,
193,194.0,169.2388835,44.91974449,45.71930741,169.3804911,59.59258254,
194,195.0,170.1600969,45.00398219,45.7698296,170.3029649,59.57786976,
195,196.0,171.0813176,45.13790358,45.80769699,171.2254459,59.69579296,
196,197.0,172.0025453,45.17980037,45.78578769,172.147934,59.79957058,
197,198.0,172.9237801,45.15347343,45.83826353,173.0704291,59.84554159,
198,199.0,173.8450217,45.15528943,45.84308958,173.9929312,59.86698819,
199,200.0,174.7662702,45.22589072,45.86979187,174.91544,60.11220551,
200,201.0,175.6875253,45.2294184,45.91915114,175.8379555,60.11568035,
201,202.0,176.6087869,45.25235562,45.88474894,176.7604775,60.18950459,
202,203.0,177.5300551,45.26751833,45.90576896,177.6830061,60.24332013,
203,204.0,178.4513296,45.37581275,45.92208517,178.605541,60.50111904,
204,205.0,179.3726103,45.39032737,45.92988931,179.5280821,60.52254436,
205,206.0,180.2938972,45.51186866,45.94761152,180.4506295,60.55977664,
206,207.0,181.2151902,45.53067536,45.99948667,181.3731829,60.57410081,
207,208.0,182.1364892,45.69874381,46.03133143,182.2957423,60.58736812,
208,209.0,183.057794,45.7089534,46.00577342,183.2183076,60.62153987,
209,210.0,183.9791046,45.69224865,45.99411302,184.1408786,60.74261124,
210,211.0,184.900421,45.68682522,46.02211713,185.0634554,60.78574754,
211,212.0,185.8217429,45.71671143,46.10258362,185.9860379,60.75912596,
212,213.0,186.7430704,45.75062444,46.14896774,186.9086258,60.88868639,
213,214.0,187.6644034,45.75665183,46.20148149,187.8312192,60.85848617,
214,215.0,188.5857417,45.75933625,46.26038775,188.753818,61.16998031,
215,216.0,189.5070853,45.78146985,46.30673133,189.6764221,61.17466603,
216,217.0,190.4284342,45.82221668,46.31392797,190.5990314,61.23942946,
217,218.0,191.3497882,45.83048574,46.37240173,191.5216459,61.38683004,
218,219.0,192.2711472,45.83540474,46.36028185,192.4442654,61.43033917,
219,220.0,193.1925112,45.89787022,46.32549108,193.3668899,61.3704804,
220,221.0,194.1138802,45.90019704,46.34120231,194.2895194,61.44119058,
221,222.0,195.035254,45.96263652,46.35968077,195.2121537,61.59593226,
222,223.0,195.9566326,45.97579791,46.36679645,196.1347928,61.5909892,
223,224.0,196.8780159,46.08120205,46.39893953,197.0574366,61.59006556,
224,225.0,197.7994038,46.05749482,46.39669364,197.980085,61.63237511,
225,226.0,198.7207964,46.08452759,46.45315,198.902738,61.59353895,
226,227.0,199.6421934,46.08132336,46.58605944,199.8253956,61.74456634,
227,228.0,200.5635949,46.08618885,46.60868059,200.7480576,61.83069905,
228,229.0,201.4850008,46.17684457,46.60245303,201.670724,61.82443681,
229,230.0,202.406411,46.27282528,46.69368015,202.5933947,61.82021305,
230,231.0,203.3278255,46.26905262,46.6913962,203.5160697,61.77208748,
231,232.0,204.2492442,46.42813047,46.67852874,204.4387489,61.73265096,
232,233.0,205.1706671,46.46079962,46.69370234,205.3614323,61.81689168,
233,234.0,206.092094,46.47045977,46.77714169,206.2841198,61.7620082,
234,235.0,207.013525,46.52290544,46.80757811,207.2068113,62.02211052,
235,236.0,207.93496,46.53941293,46.81931091,208.1295068,61.97612329,
236,237.0,208.856399,46.5808081,46.80326039,209.0522062,61.99713916,
237,238.0,209.7778418,46.66458774,46.81680907,209.9749096,62.02416291,
238,239.0,210.6992884,46.7271542,46.91354232,210.8976167,62.04280474,
239,240.0,211.6207389,46.73273143,47.01379181,211.8203277,62.04303413,
240,241.0,212.542193,46.76006808,47.00269673,212.7430423,62.10245511,
241,242.0,213.4636509,46.80027804,47.01956389,213.6657607,62.06012011,
242,243.0,214.3851124,46.78238604,47.01447053,214.5884827,62.13724489,
243,244.0,215.3065774,46.90917466,47.03725467,215.5112083,62.22627553,
244,245.0,216.228046,46.97400716,47.05922344,216.4339374,62.63952902,
245,246.0,217.1495182,46.98568866,47.07433849,217.3566701,62.68360426,
246,247.0,218.0709937,47.01109371,47.07941653,218.2794061,62.83907297,
247,248.0,218.9924727,47.01093092,47.06298904,219.2021456,63.14648132,
248,249.0,219.913955,47.04372683,47.10206703,220.1248885,63.15064584,
249,250.0,220.8354407,47.0389712,47.09487079,221.0476346,63.29571701,
250,251.0,221.7569296,47.01390204,47.10608566,221.9703841,63.29416427,
251,252.0,222.6784218,47.03040858,47.13026116,222.8931368,63.31869547,
252,253.0,223.5999172,47.08116031,47.09084921,223.8158927,63.26795088,
253,254.0,224.5214157,47.07005908,47.14796039,224.7386517,63.24824892,
254,255.0,225.4429174,47.05469629,47.17409141,225.6614139,63.20234744,
255,256.0,226.3644221,47.08091279,47.1750433,226.5841791,63.16024105,
256,257.0,227.2859299,47.08495735,47.17584786,227.5069474,63.20278057,
257,258.0,228.2074407,47.0869692,47.195678,228.4297187,63.18454906,
258,259.0,229.1289545,47.06368701,47.22051229,229.352493,63.22774367,
259,260.0,230.0504712,47.04697646,47.21102691,230.2752702,63.25439305,
260,261.0,230.9719908,47.08145771,47.27827542,231.1980503,63.25993708,
261,262.0,231.8935132,47.1222064,47.25049848,232.1208333,63.28352364,
262,263.0,232.8150385,47.18941961,47.27734718,233.043619,63.51676933,
263,264.0,233.7365666,47.19434967,47.25603639,233.9664076,63.63742798,
264,265.0,234.6580974,47.22885019,47.24466388,234.889199,63.67274228,
265,266.0,235.579631,47.35188776,47.25112853,235.811993,63.68692929,
266,267.0,236.5011673,47.32286039,47.25744643,236.7347898,63.64142033,
267,268.0,237.4227062,47.31679051,47.25426328,237.6575892,63.70251873,
268,269.0,238.3442478,47.30070849,47.27028306,238.5803913,63.6622279,
269,270.0,239.2657919,47.42280903,47.30299046,239.503196,63.69479051,
270,271.0,240.1873387,47.41040847,47.27531434,240.4260032,63.72092003,
271,272.0,241.108888,47.42805066,47.2911615,241.348813,63.86045401,
272,273.0,242.0304398,47.41743309,47.29938147,242.2716253,63.86515272,
273,274.0,242.9519941,47.39165233,47.31725842,243.1944401,63.91663828,
274,275.0,243.8735508,47.41897106,47.34361201,244.1172573,63.88715168,
275,276.0,244.79511,47.39531158,47.38132988,245.040077,64.02121174,
276,277.0,245.7166716,47.53434011,47.42332391,245.962899,63.98350906,
277,278.0,246.6382355,47.57173921,47.41330653,246.8857235,64.67771065,
278,279.0,247.5598018,47.55859707,47.43981482,247.8085502,64.71259309,
279,280.0,248.4813705,47.58938734,47.42448471,248.7313793,64.71777499,
280,281.0,249.4029414,47.60187022,47.42306522,249.6542107,64.7022669,
281,282.0,250.3245146,47.61491839,47.39886,250.5770444,64.75350168,
282,283.0,251.24609,47.5749249,47.3971803,251.4998803,64.83873438,
283,284.0,252.1676677,47.68489749,47.46826636,252.4227184,65.04903625,
